"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"c-7","hsa01521","EGFR tyrosine kinase inhibitor resistance","4/64","79/8086",0.00343989970149321,0.0319910672238869,0.0229930137941915,"mrna_SHC1/mrna_PDGFRB/mrna_BAD/mrna_GRB2",4
"c-7","hsa04910","Insulin signaling pathway","5/64","137/8086",0.0044428605236759,0.0378333389482733,0.0271920432735185,"mrna_SHC1/mrna_BAD/mrna_TSC1/mrna_GRB2/mrna_PRKCI",5
"c-7","hsa04012","ErbB signaling pathway","4/64","85/8086",0.00447491105839792,0.0378333389482733,0.0271920432735185,"mrna_SHC1/mrna_MYC/mrna_BAD/mrna_GRB2",4
"c-7","hsa04510","Focal adhesion","6/64","201/8086",0.00495309528033231,0.0400554661800787,0.0287891579222976,"mrna_SHC1/mrna_PDGFRB/mrna_BAD/mrna_VCL/mrna_GRB2/mrna_ACTB",6
"c-7","hsa05224","Breast cancer","5/64","147/8086",0.0059795988924326,0.0463418914163527,0.0333074148832869,"mrna_SHC1/mrna_MYC/mrna_GADD45B/mrna_GRB2/mrna_DDB2",5
"c-8","hsa04110","Cell cycle","8/53","124/8086",1.21267210006337e-06,0.000238896403712483,0.000163391609271696,"mrna_PLK1/mrna_CDK7/mrna_RB1/mrna_MAD2L2/mrna_GSK3B/mrna_SMC1A/mrna_CDC6/mrna_SMC3",8
"c-8","hsa04934","Cushing syndrome","8/53","155/8086",6.48865685833773e-06,0.000639132700546266,0.000437130567298542,"mrna_GNA11/mrna_MAPK1/mrna_DVL1/mrna_RB1/mrna_GSK3B/mrna_APC/mrna_FH/mrna_ARNT",8
"c-8","hsa04360","Axon guidance","8/53","182/8086",2.10598259619924e-05,0.00138292857150417,0.000945844815135096,"mrna_MAPK1/mrna_SLIT2/mrna_ROCK2/mrna_RHOA/mrna_GSK3B/mrna_SEMA4F/mrna_PLCG1/mrna_EPHB4",8
"c-8","hsa05163","Human cytomegalovirus infection","8/53","225/8086",9.54927748311996e-05,0.0040053885917942,0.00273945893534415,"mrna_GNA11/mrna_MAPK1/mrna_ROCK2/mrna_RB1/mrna_RHOA/mrna_ITGAV/mrna_CALM1/mrna_GSK3B",8
"c-8","hsa05225","Hepatocellular carcinoma","7/53","168/8086",0.000101659608928787,0.0040053885917942,0.00273945893534415,"mrna_MAPK1/mrna_DVL1/mrna_RB1/mrna_GSTT1/mrna_GSK3B/mrna_APC/mrna_PLCG1",7
"c-8","hsa04114","Oocyte meiosis","6/53","129/8086",0.000182247413721228,0.00598379008384699,0.00409257350110828,"mrna_MAPK1/mrna_PLK1/mrna_MAD2L2/mrna_CALM1/mrna_SMC1A/mrna_SMC3",6
"c-8","hsa04270","Vascular smooth muscle contraction","6/53","133/8086",0.00021533669478524,0.00606018983895604,0.00414482660639259,"mrna_GNA11/mrna_MAPK1/mrna_ROCK2/mrna_RHOA/mrna_CALM1/mrna_CALD1",6
"c-8","hsa05022","Pathways of neurodegeneration - multiple diseases","10/53","476/8086",0.000896193755535013,0.0220687712300497,0.0150937895669055,"mrna_MAPK1/mrna_SDHC/mrna_DVL1/mrna_PSMB5/mrna_CALM1/mrna_GSK3B/mrna_APC/mrna_UCHL1/mrna_PLCG1/mrna_PSMA7",10
"c-8","hsa04722","Neurotrophin signaling pathway","5/53","119/8086",0.00103611590626412,0.0226794259482257,0.0155114428072289,"mrna_MAPK1/mrna_RHOA/mrna_CALM1/mrna_GSK3B/mrna_PLCG1",5
"c-8","hsa01524","Platinum drug resistance","4/53","73/8086",0.0012818557650608,0.0252525585716979,0.0172713197818719,"mrna_MAPK1/mrna_XPA/mrna_GSTT1/mrna_ATP7A",4
"c-8","hsa05214","Glioma","4/53","75/8086",0.00141770259652548,0.025389764683229,0.0173651609909341,"mrna_MAPK1/mrna_RB1/mrna_CALM1/mrna_PLCG1",4
"c-8","hsa04510","Focal adhesion","6/53","201/8086",0.00189986755712611,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_ROCK2/mrna_FLNA/mrna_RHOA/mrna_ITGAV/mrna_GSK3B",6
"c-8","hsa05135","Yersinia infection","5/53","137/8086",0.00193923113392736,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_ROCK2/mrna_RHOA/mrna_GSK3B/mrna_PLCG1",5
"c-8","hsa05205","Proteoglycans in cancer","6/53","205/8086",0.00209917885038943,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_ROCK2/mrna_FLNA/mrna_RHOA/mrna_ITGAV/mrna_PLCG1",6
"c-8","hsa05210","Colorectal cancer","4/53","86/8086",0.00234899300542545,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_RHOA/mrna_GSK3B/mrna_APC",4
"c-8","hsa05010","Alzheimer disease","8/53","369/8086",0.00254873828616368,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_SDHC/mrna_DVL1/mrna_PSMB5/mrna_CALM1/mrna_GSK3B/mrna_APC/mrna_PSMA7",8
"c-8","hsa05224","Breast cancer","5/53","147/8086",0.00263885162263328,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_DVL1/mrna_RB1/mrna_GSK3B/mrna_APC",5
"c-8","hsa05417","Lipid and atherosclerosis","6/53","215/8086",0.0026668813331537,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_ROCK2/mrna_RHOA/mrna_CALM1/mrna_GSK3B/mrna_PLCG1",6
"c-8","hsa05226","Gastric cancer","5/53","149/8086",0.00279824552188456,0.0290133877795399,0.0198435139502063,"mrna_MAPK1/mrna_DVL1/mrna_RB1/mrna_GSK3B/mrna_APC",5
"c-8","hsa04150","mTOR signaling pathway","5/53","155/8086",0.00331842278483149,0.0326864644305902,0.0223556903399174,"mrna_MAPK1/mrna_DVL1/mrna_RHOA/mrna_NPRL2/mrna_GSK3B",5
"c-8","hsa05215","Prostate cancer","4/53","97/8086",0.00363499392808221,0.0340997049443902,0.023322266806743,"mrna_MAPK1/mrna_SPINT1/mrna_RB1/mrna_GSK3B",4
"c-8","hsa04916","Melanogenesis","4/53","101/8086",0.00420181813512269,0.0367544422589972,0.0251379567681092,"mrna_MAPK1/mrna_DVL1/mrna_CALM1/mrna_GSK3B",4
"c-8","hsa04310","Wnt signaling pathway","5/53","166/8086",0.00444829864306564,0.0367544422589972,0.0251379567681092,"mrna_DVL1/mrna_ROCK2/mrna_RHOA/mrna_GSK3B/mrna_APC",5
"c-8","hsa04022","cGMP-PKG signaling pathway","5/53","167/8086",0.00456308822797913,0.0367544422589972,0.0251379567681092,"mrna_GNA11/mrna_MAPK1/mrna_ROCK2/mrna_RHOA/mrna_CALM1",5
"c-8","hsa04660","T cell receptor signaling pathway","4/53","104/8086",0.00466426932220777,0.0367544422589972,0.0251379567681092,"mrna_MAPK1/mrna_RHOA/mrna_GSK3B/mrna_PLCG1",4
"c-8","hsa05012","Parkinson disease","6/53","249/8086",0.00548512449301422,0.0401976758212788,0.0274929335031989,"mrna_SDHC/mrna_PSMB5/mrna_CALM1/mrna_UCHL1/mrna_PLCG1/mrna_PSMA7",6
"c-8","hsa04066","HIF-1 signaling pathway","4/53","109/8086",0.00550932612778947,0.0401976758212788,0.0274929335031989,"mrna_MAPK1/mrna_TFRC/mrna_PLCG1/mrna_ARNT",4
"c-8","hsa05213","Endometrial cancer","3/53","58/8086",0.00636407983783832,0.0447758474305053,0.0306241435805753,"mrna_MAPK1/mrna_GSK3B/mrna_APC",3
"c-8","hsa04071","Sphingolipid signaling pathway","4/53","119/8086",0.00749526108744003,0.0487772964965757,0.0333609081034554,"mrna_MAPK1/mrna_CTSD/mrna_ROCK2/mrna_RHOA",4
"c-8","hsa04935","Growth hormone synthesis, secretion and action","4/53","119/8086",0.00749526108744003,0.0487772964965757,0.0333609081034554,"mrna_GNA11/mrna_MAPK1/mrna_GSK3B/mrna_PLCG1",4
"c-8","hsa04919","Thyroid hormone signaling pathway","4/53","121/8086",0.00794225899572346,0.0487772964965757,0.0333609081034554,"mrna_MAPK1/mrna_ITGAV/mrna_GSK3B/mrna_PLCG1",4
"c-8","hsa05217","Basal cell carcinoma","3/53","63/8086",0.00800458486699882,0.0487772964965757,0.0333609081034554,"mrna_DVL1/mrna_GSK3B/mrna_APC",3
"c-8","hsa04062","Chemokine signaling pathway","5/53","192/8086",0.008170816164401,0.0487772964965757,0.0333609081034554,"mrna_MAPK1/mrna_ROCK2/mrna_RHOA/mrna_GSK3B/mrna_PLCG1",5
"c-8","hsa05167","Kaposi sarcoma-associated herpesvirus infection","5/53","194/8086",0.00852590253976283,0.0494000823627434,0.0337868583619084,"mrna_MAPK1/mrna_RB1/mrna_CALM1/mrna_GSK3B/mrna_PLCG1",5
"c-9","hsa04142","Lysosome","7/53","128/8086",1.77834630365017e-05,0.00280978715976727,0.00230249047735759,"mrna_NEU1/mrna_PSAP/mrna_GBA/mrna_AGA/mrna_CLN3/mrna_NAGLU/mrna_GNS",7
"c-9","hsa04110","Cell cycle","6/53","124/8086",0.000146691046571021,0.0106607480127969,0.00873598937757504,"mrna_CDKN2C/mrna_CDC45/mrna_CDK1/mrna_MCM4/mrna_MYC/mrna_E2F4",6
"c-9","hsa00511","Other glycan degradation","3/53","18/8086",0.000202419266065763,0.0106607480127969,0.00873598937757504,"mrna_NEU1/mrna_GBA/mrna_AGA",3
"c-9","hsa05213","Endometrial cancer","4/53","58/8086",0.000537208610954497,0.0212197401327026,0.0173885945124745,"mrna_APC/mrna_TCF7L2/mrna_ERBB2/mrna_MYC",4
"c-9","hsa01524","Platinum drug resistance","4/53","73/8086",0.0012818557650608,0.0358006006906725,0.0293369346099448,"mrna_ERBB2/mrna_PMAIP1/mrna_BRCA1/mrna_GSTP1",4
"c-9","hsa05202","Transcriptional misregulation in cancer","6/53","192/8086",0.00150419862121925,0.0358006006906725,0.0293369346099448,"mrna_EWSR1/mrna_CDKN2C/mrna_BCL6/mrna_MYC/mrna_PRCC/mrna_ETV6",6
"c-9","hsa05167","Kaposi sarcoma-associated herpesvirus infection","6/53","194/8086",0.00158610256224498,0.0358006006906725,0.0293369346099448,"mrna_TCF7L2/mrna_IRF3/mrna_UBC/mrna_MYC/mrna_JAK1/mrna_STAT1",6
"c-9","hsa05169","Epstein-Barr virus infection","6/53","202/8086",0.00194828437986891,0.038478616502411,0.0315314445689311,"mrna_IRF3/mrna_MYC/mrna_NCOR2/mrna_JAK1/mrna_PSMD4/mrna_STAT1",6
"c-9","hsa05210","Colorectal cancer","4/53","86/8086",0.00234899300542545,0.0412378772063578,0.0337925309552433,"mrna_APC/mrna_TCF7L2/mrna_PMAIP1/mrna_MYC",4
"c-9","hsa05224","Breast cancer","5/53","147/8086",0.00263885162263328,0.0416938556376058,0.0341661841667256,"mrna_APC/mrna_TCF7L2/mrna_ERBB2/mrna_MYC/mrna_BRCA1",5
"c-9","hsa04934","Cushing syndrome","5/53","155/8086",0.00331842278483149,0.0461673580367366,0.037832012248625,"mrna_CDKN2C/mrna_APC/mrna_TCF7L2/mrna_LDLR/mrna_RAP1A",5
"c-9","hsa05160","Hepatitis C","5/53","157/8086",0.00350638162304329,0.0461673580367366,0.037832012248625,"mrna_LDLR/mrna_IRF3/mrna_MYC/mrna_JAK1/mrna_STAT1",5
"c-9","hsa00600","Sphingolipid metabolism","3/53","49/8086",0.00396052225857787,0.0481355782196387,0.039444877555067,"mrna_NEU1/mrna_PSAP/mrna_GBA",3
"c-10","hsa04520","Adherens junction","5/53","71/8086",9.36367900497472e-05,0.00921505277121077,0.00653371617266103,"mrna_CSNK2A1/mrna_SRC/mrna_TJP1/mrna_ACTN4/mrna_FER",5
"c-10","hsa05163","Human cytomegalovirus infection","8/53","225/8086",9.54927748311996e-05,0.00921505277121077,0.00653371617266103,"mrna_SRC/mrna_TAPBP/mrna_CASP8/mrna_AKAP13/mrna_RAF1/mrna_EIF4EBP1/mrna_SP1/mrna_PIK3R3",8
"c-10","hsa04210","Apoptosis","6/53","136/8086",0.000243133404547597,0.0119184177931602,0.00845047348301513,"mrna_XIAP/mrna_TUBA1A/mrna_CASP8/mrna_RAF1/mrna_PIK3R3/mrna_PARP1",6
"c-10","hsa04915","Estrogen signaling pathway","6/53","138/8086",0.000263184709455304,0.0119184177931602,0.00845047348301513,"mrna_SRC/mrna_NCOA3/mrna_RAF1/mrna_EBAG9/mrna_SP1/mrna_PIK3R3",6
"c-10","hsa04510","Focal adhesion","7/53","201/8086",0.000308767300340938,0.0119184177931602,0.00845047348301513,"mrna_XIAP/mrna_SRC/mrna_RAF1/mrna_VEGFB/mrna_LAMA5/mrna_PIK3R3/mrna_ACTN4",7
"c-10","hsa01522","Endocrine resistance","5/53","98/8086",0.000427361599807895,0.013746798127154,0.0097468435043906,"mrna_SRC/mrna_NCOA3/mrna_RAF1/mrna_SP1/mrna_PIK3R3",5
"c-10","hsa01524","Platinum drug resistance","4/53","73/8086",0.0012818557650608,0.035218570649303,0.0249708981969424,"mrna_XIAP/mrna_ERCC1/mrna_CASP8/mrna_PIK3R3",4
"c-10","hsa01521","EGFR tyrosine kinase inhibitor resistance","4/53","79/8086",0.0017190347878374,0.035218570649303,0.0249708981969424,"mrna_SRC/mrna_RAF1/mrna_EIF4EBP1/mrna_PIK3R3",4
"c-10","hsa04910","Insulin signaling pathway","5/53","137/8086",0.00193923113392736,0.035218570649303,0.0249708981969424,"mrna_RAF1/mrna_EIF4EBP1/mrna_PIK3R3/mrna_PRKAA1/mrna_SREBF1",5
"c-10","hsa05203","Viral carcinogenesis","6/53","204/8086",0.0020479283546666,0.035218570649303,0.0249708981969424,"mrna_SRC/mrna_CASP8/mrna_HNRNPK/mrna_PIK3R3/mrna_ACTN4/mrna_MAD1L1",6
"c-10","hsa04012","ErbB signaling pathway","4/53","85/8086",0.00225055396864325,0.035218570649303,0.0249708981969424,"mrna_SRC/mrna_RAF1/mrna_EIF4EBP1/mrna_PIK3R3",4
"c-10","hsa05170","Human immunodeficiency virus 1 infection","6/53","212/8086",0.00248569873801965,0.035218570649303,0.0249708981969424,"mrna_RBX1/mrna_TAPBP/mrna_CASP8/mrna_RAF1/mrna_PIK3R3/mrna_RNF7",6
"c-10","hsa05207","Chemical carcinogenesis - receptor activation","6/53","212/8086",0.00248569873801965,0.035218570649303,0.0249708981969424,"mrna_XIAP/mrna_SRC/mrna_RAF1/mrna_KLF5/mrna_EIF4EBP1/mrna_PIK3R3",6
"c-10","hsa04540","Gap junction","4/53","88/8086",0.00255471496937949,0.035218570649303,0.0249708981969424,"mrna_SRC/mrna_TUBA1A/mrna_RAF1/mrna_TJP1",4
"c-10","hsa03420","Nucleotide excision repair","3/53","47/8086",0.00351790890886552,0.0434771099439801,0.030826421012912,"mrna_ERCC1/mrna_RBX1/mrna_LIG1",3
"c-10","hsa05231","Choline metabolism in cancer","4/53","98/8086",0.00377148892077473,0.0434771099439801,0.030826421012912,"mrna_RAF1/mrna_EIF4EBP1/mrna_SP1/mrna_PIK3R3",4
"c-10","hsa05161","Hepatitis B","5/53","162/8086",0.0040097580913235,0.0434771099439801,0.030826421012912,"mrna_SRC/mrna_CASP8/mrna_STAT6/mrna_RAF1/mrna_PIK3R3",5
"c-10","hsa04914","Progesterone-mediated oocyte maturation","4/53","100/8086",0.00405485999477535,0.0434771099439801,0.030826421012912,"mrna_RAF1/mrna_BUB1/mrna_PIK3R3/mrna_MAD1L1",4
"c-10","hsa04625","C-type lectin receptor signaling pathway","4/53","104/8086",0.00466426932220777,0.0463103566085047,0.0328352678434994,"mrna_SRC/mrna_CASP8/mrna_RAF1/mrna_PIK3R3",4
"c-10","hsa04530","Tight junction","5/53","169/8086",0.00479900068481914,0.0463103566085047,0.0328352678434994,"mrna_SRC/mrna_TUBA1A/mrna_TJP1/mrna_ACTN4/mrna_PRKAA1",5
